80.0212174	79.9672165	19.7433548
80.0120468	79.9344177	19.6723423
80.0535126	79.928627	19.9048195
80.0316315	79.9641266	19.8385105
79.9865418	79.9055328	19.8523235
80.0820007	79.9368744	20.0316334
79.8919601	79.9324722	20.1517849
80.0088959	79.8975067	20.5293026
80.0130539	79.8847809	20.4657955
79.9411392	79.937767	20.6085491
80.0298615	79.8577118	20.6815662
79.9806213	79.9266129	20.3422642
79.9742279	79.9843521	20.1228676
79.9982147	79.9982147	20.0171223
80.0382919	80.0349197	19.8308258
80.0200272	79.9930267	19.5940323
79.9250946	80.0702286	19.3999653
79.9915772	79.9341965	19.1253586
79.9992905	80.0262909	19.1226425
79.9150848	80.0095978	19.236805
80.0490723	79.968071	19.2508431
80.015686	80.0393143	19.357584
79.9269028	80.0619125	19.6145611
80.0243607	80.0378647	19.9896259
79.9586105	80.1374817	19.8095551
79.9945374	80.1362763	19.8613033
80.000679	79.993927	19.6595593
80.0171356	80.0947571	19.5490322
80.031601	80.1699677	19.8119278
79.9845352	80.1330261	19.8348923
79.9888687	80.1474915	19.5817699
80.0007477	80.176239	19.3104038
79.9590454	80.1615372	19.3166428
80.0713882	80.0916367	19.245573
79.980629	80.1021271	19.2383862
79.9492264	80.1011047	19.2752171
80.0460892	80.1304627	19.5018845
80.0065613	80.1516724	19.757225
80.0224152	80.1877747	19.6801968
80.0158463	80.1440888	19.4071255
80.0424347	80.2246552	19.3421078
80.02948	80.1610947	19.1832142
79.9641495	80.2273789	19.2274418
80.0439529	80.1316986	19.6057529
80.001648	80.1906357	19.7744675
79.9622955	80.0871811	19.7264481
80.0845871	80.1385803	19.769062
79.935669	80.205658	19.8406696
80.0392838	80.1270294	20.3929596
80.107338	80.2153168	20.5526638
79.9979477	80.2375488	20.2253113
80.0588837	80.2174912	20.2179394
80.0411835	80.2335281	20.0881386
80.0413742	80.3146896	20.1414185
80.0300446	80.2223969	19.9960079
80.0391541	80.1876373	20.0327816
80.0846024	80.2195816	19.9056263
80.0311661	80.2673798	19.7165947
80.0498428	80.2219391	19.7451763
80.0772171	80.2493057	19.7911205
79.9566803	80.3278732	19.7732468
80.0460129	80.1877441	19.7446671
80.0509644	80.2163162	19.5111618
79.9717178	80.2990494	19.7484188
80.0787125	80.2305603	19.747282
80.0465393	80.2591324	19.627636
80.0125656	80.3196335	19.5249119
80.0357819	80.2821121	19.8014488
80.0433197	80.3537445	19.813715
80.0329742	80.3164139	19.8248463
79.9880829	80.3255234	19.6719589
80.0663071	80.2282867	19.8888626
80.0492172	80.2550583	19.8772373
79.9737625	80.3280792	19.8000298
80.1152878	80.2300186	19.7428761
80.0096588	80.3099823	19.6886272
79.9969482	80.3580017	19.8526382
80.082901	80.305603	19.808897
80.0058518	80.3567734	19.809536
80.0513001	80.3718491	19.9326782
80.0397873	80.3198547	19.7794037
80.0536728	80.4248123	19.8481102
80.0362015	80.3634949	19.9346676
80.0476837	80.3311234	20.3645077
80.0990982	80.3723908	20.263092
80.0194855	80.3332977	20.1661167
80.0041962	80.3922272	19.925251
80.0774384	80.340622	20.0227089
79.9573212	80.3318863	20.0621815
79.9829102	80.3304749	20.1856861
80.0639114	80.2495041	20.6856918
80.0120926	80.3191605	20.3359184
80.05793	80.2232819	20.2775002
79.9828873	80.185379	20.1363869
80.0388565	80.3863907	20.3204994
79.9610367	80.3490982	20.2217617
79.9916077	80.4235001	19.8883553
79.9844513	80.3961105	19.7703133
79.9590302	80.4078064	19.9920654
80.0144272	80.3754654	20.1528473
80.0314941	80.4667282	20.1909657
79.9256592	80.681366	20.2805748
80.052536	80.6327744	20.3547936
80.0656281	80.713295	20.3657074
80.0310898	80.6990128	20.1943035
80.1041412	80.6438675	20.1019898
80.0562973	80.6601334	20.1126919
79.9496765	80.6851196	20.4098225
80.0787201	80.6218491	21.0958347
80.1485901	80.6882858	21.1022797
80.1533508	80.6896744	21.1870346
80.0838776	80.7079163	21.0751324
80.1338959	80.6601181	21.1387596
80.198204	80.7210007	21.2977905
80.1259537	80.6622925	20.9028778
80.2498016	80.6511841	20.6670914
80.1682205	80.6202316	20.4202633
80.1340714	80.6265717	20.5069275
80.245018	80.474411	20.623867
80.2051163	80.7616272	20.5336418
80.1775284	80.7643967	20.2336903
80.2106705	80.8008881	19.8501015
80.2420273	80.7546768	19.6653194
80.2261429	80.8062286	19.5487862
80.2102585	80.7094498	19.6371822
80.2551117	80.7272949	19.7331524
80.2364502	80.6985321	19.7576962
80.2050858	80.6199799	19.8551979
80.3031235	80.6134338	19.9388561
80.1842346	80.6092606	19.9379559
80.1945572	80.552124	20.1277447
80.2356415	80.4717789	20.079134
80.1469116	80.5753326	20.017355
80.1985169	80.4481583	20.143568
80.1818466	80.4753418	20.272644
80.1719208	80.5025253	20.1061058
80.1808472	80.4406204	20.0061951
80.1365814	80.4604569	20.0929451
80.1909638	80.4338684	20.0706444
80.0756378	80.3995438	20.2026405
80.0744476	80.3747406	20.1027546
80.1494827	80.3890228	20.1908245
79.9912567	80.3658066	20.1382046
80.0895309	80.3189697	20.2978191
80.0936966	80.3535004	20.2570286
80.0001907	80.3646164	20.1785564
80.0430756	80.4243393	20.366909
80.050621	80.3745346	20.5079517
80.0299759	80.448349	20.1930504
80.0353317	80.4469605	20.0095329
80.037117	80.4352493	19.9584541
80.0601502	80.454895	20.2041988
79.9779587	80.4132309	20.1118927
80.0127029	80.4479523	20.3290253
80.0452652	80.5175934	20.759407
79.9322891	80.4114456	20.5948353
80.0671005	80.3943787	21.1319771
80.0174713	80.4459686	21.2805653
79.9358673	80.4824829	21.2609959
80.0131073	80.4179993	20.9844608
79.9531403	80.5132294	21.0420952
79.9698257	80.4894333	21.0607929
79.9543381	80.3727646	20.9942589
80.006958	80.394989	21.1288757
79.9918671	80.4406281	21.0552349
79.9485855	80.4513397	21.105072
80.0109329	80.4563065	21.1673679
79.9779739	80.5852585	21.3232784
79.939064	80.5227737	21.075489
80.0782394	80.4561081	21.0574665
79.9259567	80.5063095	21.0305462
79.9422455	80.4854813	20.9428673
80.0415192	80.4295273	20.7552052
79.9366913	80.4832993	20.4558582
79.9889145	80.505127	20.2757969
79.9400787	80.4765701	20.3914738
79.9055252	80.5094986	20.4019451
79.9639053	80.4227982	20.4674587
79.9408722	80.3491821	20.4037323
79.9847565	80.2850876	20.4719143
79.9140701	80.3460083	20.2372456
79.9178543	80.2587051	20.2983322
79.9645081	80.2918472	20.1119576
79.784996	80.2710114	20.1302452
79.8712006	80.2390671	20.0716095
79.8686142	80.2972183	20.2430668
79.8223496	80.4129105	20.0432968
79.8710098	80.4750137	20.726759
79.8596954	80.4603348	21.0811195
79.8882904	80.532753	21.0980339
79.8797607	80.601799	21.2964554
79.8978424	80.6468353	21.6039238
79.9220657	80.73172	21.706583
79.8634872	80.7305374	21.1837044
79.9298172	80.7158661	20.9932575
79.860321	80.7577057	20.8510323
79.9137344	80.8245392	20.9449654
80.0308914	80.8842392	21.087616
79.9864197	81.0218277	21.2798119
79.983635	81.1976471	21.1935101
80.0696106	81.1891327	21.1347904
80.0743713	81.2376862	21.6277313
80.1394959	81.3229065	21.3151856
80.1611328	81.236702	21.1730671
80.2355728	81.2537537	21.120348
80.2552185	81.2059937	21.1385937
80.216919	81.2014389	21.220459
80.286377	81.0652695	21.3323231
80.271698	81.0404968	21.3687954
80.3076248	80.978653	21.3750286
80.3949432	80.9243317	21.3103275
80.2582245	80.8382874	21.2289372
80.251091	80.8176727	21.0961418
80.367981	80.7288361	21.5635719
80.2473297	80.7397461	21.401968
80.3501358	80.7211151	21.139101
80.2713547	80.6862106	21.3041458
80.2806778	80.6516953	21.3297138
80.2314606	80.6834335	21.3388348
